date,close,vol_usd,vol_btc,fed_rate,gold_usd,kospi,ex_rate
2016-05-07,457.869995,12689581,27714.37556199768,0.37,1289.0,1976.71,1137.1
2016-05-08,460.44000199999994,22322043,48479.808233516604,0.37,1289.0,1976.71,1137.1
2016-05-09,449.35998499999994,27247925,60637.18601913342,0.37,1265.25,1967.81,1153.5
2016-05-10,452.5,18137209,40082.22983425415,0.37,1262.8,1982.5,1164.7
2016-05-11,454.42999299999997,22252919,48968.86064472422,0.37,1276.85,1980.1,1174.0
2016-05-12,455.410004,14768796,32429.669682882064,0.37,1279.25,1977.49,1168.1
2016-05-13,456.44000199999994,9319128,20416.98352284207,0.37,1265.9,1966.99,1164.1
2016-05-14,458.10998499999994,9745309,21272.858743735964,0.37,1265.9,1966.99,1164.1
2016-05-15,454.869995,16731954,36784.035403346395,0.37,1265.9,1966.99,1164.1
2016-05-16,453.25,15741822,34730.991726420296,0.37,1285.75,1967.91,1169.4
2016-05-17,454.22000099999997,14884550,32769.47287048243,0.37,1277.0,1968.06,1178.6
2016-05-18,442.660004,26626097,60150.22084534206,0.37,1272.9,1956.73,1173.3
2016-05-19,442.10998499999994,21415312,48438.87884595052,0.37,1246.25,1946.78,1180.9
2016-05-20,443.64001500000006,10213550,23022.15682685882,0.37,1254.2,1947.67,1190.8
2016-05-21,439.619995,12691382,28868.982631238145,0.37,1254.2,1947.67,1190.8
2016-05-22,443.69000199999994,15885933,35804.12659377437,0.37,1254.2,1947.67,1190.8
2016-05-23,446.10998499999994,14837671,33260.11857815736,0.37,1245.9,1955.25,1188.4
2016-05-24,449.77999900000003,16954105,37694.21725664595,0.37,1236.85,1937.68,1183.1
2016-05-25,453.299988,17093327,37708.64207479308,0.37,1220.6,1960.51,1188.6
2016-05-26,474.049988,63894987,134785.33618273184,0.37,1223.85,1957.06,1185.8
2016-05-27,524.219971,75400711,143834.10623629217,0.37,1216.25,1969.17,1181.0
2016-05-28,516.049988,80753301,156483.48585951328,0.37,1216.25,1969.17,1181.0
2016-05-29,532.26001,41433165,77843.84365077512,0.37,1216.25,1969.17,1181.0
2016-05-30,528.919983,60896411,115133.50404081821,0.37,1216.25,1967.13,1179.3
2016-05-31,537.400024,38742660,72092.7768324774,0.37,1212.1,1983.4,1190.6
2016-06-01,537.099976,28380698,52840.62421927943,0.38,1214.5,1982.72,1190.5
2016-06-02,567.030029,59464310,104869.77224975152,0.38,1212.4,1985.11,1192.2
2016-06-03,571.950012,50353517,88038.31793607865,0.38,1240.5,1985.84,1189.6
2016-06-04,574.909973,37233994,64764.912331760854,0.38,1240.5,1985.84,1189.6
2016-06-05,583.580017,37131086,63626.38356069687,0.38,1240.5,1985.84,1189.6
2016-06-06,575.580017,49082472,85274.80202635318,0.38,1244.0,1985.84,1189.6
2016-06-07,580.51001,28706216,49449.99311898171,0.38,1241.0,2011.63,1186.5
2016-06-08,574.6900019999999,28010575,48740.320699019234,0.38,1263.0,2027.08,1163.2
2016-06-09,577.8900150000001,26290866,45494.58429386429,0.38,1263.9,2024.17,1156.5
2016-06-10,591.599976,24790441,41904.06018542503,0.38,1275.5,2017.63,1155.8
2016-06-11,666.549988,139684630,209563.62240606628,0.38,1275.5,2017.63,1155.8
2016-06-12,700.070007,149442548,213468.00535049918,0.38,1275.5,2017.63,1155.8
2016-06-13,685.1400150000001,92458349,134948.1083804454,0.38,1280.8,1979.06,1163.1
2016-06-14,690.77002,53863568,77976.12293596644,0.38,1287.15,1972.03,1172.8
2016-06-15,761.210022,169704647,222940.63674321934,0.38,1283.3,1968.83,1172.5
2016-06-16,743.900024,160302360,215489.11793018036,0.38,1310.75,1951.99,1176.3
2016-06-17,753.77002,91056993,120802.08894484819,0.38,1290.7,1953.4,1170.1
2016-06-18,761.039978,45805980,60188.664622293996,0.38,1290.7,1953.4,1170.1
2016-06-19,733.969971,83637617,113952.36904044948,0.38,1290.7,1953.4,1170.1
2016-06-20,667.380005,166828425,249975.16220163053,0.38,1281.8,1981.12,1170.8
2016-06-21,590.5599980000001,129550795,219369.40435982592,0.38,1272.6,1982.7,1163.2
2016-06-22,620.840027,154289129,248516.7229721804,0.38,1264.85,1992.58,1158.2
2016-06-23,656.8900150000001,128990817,196365.9274071931,0.38,1262.15,1986.71,1155.7
2016-06-24,663.52002,67442141,101642.96323719063,0.38,1315.5,1925.24,1151.2
2016-06-25,625.409973,56403088,90185.78282249425,0.38,1315.5,1925.24,1151.2
2016-06-26,644.659973,63747137,98884.90005567632,0.38,1315.5,1925.24,1151.2
2016-06-27,644.8900150000001,49673830,77026.82448882387,0.38,1324.55,1926.85,1168.5
2016-06-28,636.539978,50898093,79960.55983776717,0.38,1309.7,1936.22,1183.3
2016-06-29,670.02002,58215062,86885.55604651933,0.38,1321.5,1956.36,1175.9
2016-06-30,674.570007,62394480,92495.18856832305,0.38,1320.75,1970.35,1164.7
2016-07-01,698.0599980000001,46555796,66693.11539607802,0.39,1340.0,1987.32,1152.6
2016-07-02,661.6400150000001,66591456,100646.0529748945,0.39,1340.0,1987.32,1152.6
2016-07-03,675.159973,42756935,63328.59871715173,0.39,1340.0,1987.32,1152.6
2016-07-04,663.669983,36687264,55279.378214699216,0.39,1350.75,1995.3,1147.5
2016-07-05,672.700012,31708100,47135.57222294207,0.39,1350.75,1989.85,1148.1
2016-07-06,635.25,97639342,153702.23061786697,0.39,1366.25,1953.12,1153.0
2016-07-07,662.780029,49243011,74297.66867643503,0.39,1356.7,1974.08,1165.8
2016-07-08,651.830017,62061207,95210.72270594742,0.39,1354.25,1963.1,1156.6
2016-07-09,647.1099849999999,18955766,29292.958599611164,0.39,1354.25,1963.1,1156.6
2016-07-10,646.710022,29925667,46273.70224981607,0.39,1354.25,1963.1,1156.6
2016-07-11,670.5599980000001,44047499,65687.6329208054,0.39,1357.1,1988.54,1159.2
2016-07-12,661.150024,41791464,63210.25861446539,0.39,1342.4,1991.23,1147.8
2016-07-13,657.25,31748496,48305.052871814376,0.39,1342.75,2005.55,1149.3
2016-07-14,664.200012,23817856,35859.46336899494,0.39,1323.6,2008.77,1145.7
2016-07-15,660.6900019999999,13557557,20520.299927287233,0.39,1327.0,2017.26,1141.8
2016-07-16,676.330017,31614610,46744.35439111968,0.39,1327.0,2017.26,1141.8
2016-07-17,670.380005,28810844,42976.88443139052,0.39,1327.0,2017.26,1141.8
2016-07-18,671.099976,20401885,30400.66417764259,0.39,1334.7,2021.11,1132.7
2016-07-19,664.400024,25075066,37740.91675830523,0.39,1330.9,2016.89,1136.3
2016-07-20,664.619995,21351309,32125.589300093205,0.39,1315.9,2015.46,1138.4
2016-07-21,651.1099849999999,43283429,66476.3711157033,0.39,1321.15,2012.22,1140.8
2016-07-22,655.159973,19544654,29831.880465017355,0.39,1320.75,2010.34,1140.2
2016-07-23,659.289978,19642346,29793.181536880573,0.39,1320.75,2010.34,1140.2
2016-07-24,654.0,22564554,34502.37614678899,0.39,1320.75,2010.34,1140.2
2016-07-25,654.380005,32177578,49172.617980587595,0.39,1313.15,2012.32,1135.0
2016-07-26,654.539978,19568531,29896.616948888644,0.39,1323.0,2027.34,1136.9
2016-07-27,654.130005,18452583,28209.35113655274,0.39,1329.0,2025.05,1138.4
2016-07-28,655.429993,17757920,27093.541933775985,0.39,1341.75,2021.1,1134.1
2016-07-29,654.73999,12721755,19430.239781138156,0.39,1342.0,2016.19,1125.7
2016-07-30,621.869995,39918066,64190.37149396475,0.39,1342.0,2016.19,1125.7
2016-07-31,607.0,41229298,67923.06095551894,0.39,1342.0,2016.19,1125.7
2016-08-01,513.429993,75338595,146735.86667540087,0.4,1349.65,2029.61,1122.4
2016-08-02,566.4400019999999,47170751,83275.81179550946,0.4,1363.75,2019.03,1111.0
2016-08-03,576.219971,25725471,44645.226293276115,0.4,1358.9,1994.79,1108.9
2016-08-04,574.659973,15992890,27830.179151872126,0.4,1362.75,2000.03,1114.0
2016-08-05,586.450012,14676841,25026.584874551932,0.4,1340.4,2017.94,1113.8
2016-08-06,590.849976,15491523,26219.046508009,0.4,1340.4,2017.94,1113.8
2016-08-07,589.23999,14726811,24992.891266595805,0.4,1340.4,2017.94,1113.8
2016-08-08,585.25,15304277,26149.98205894917,0.4,1336.8,2031.12,1111.3
2016-08-09,590.9400019999999,29376783,49711.955360233005,0.4,1341.0,2043.78,1112.7
2016-08-10,587.840027,23640952,40216.64213757258,0.4,1347.7,2044.64,1107.2
2016-08-11,587.1400150000001,15009452,25563.66729663281,0.4,1355.0,2048.8,1096.1
2016-08-12,584.590027,11357750,19428.572974954295,0.4,1352.2,2050.47,1098.6
2016-08-13,569.0599980000001,18970094,33335.84168044087,0.4,1352.2,2050.47,1098.6
2016-08-14,566.950012,19218972,33898.88278192681,0.4,1352.2,2050.47,1098.6
2016-08-15,580.1900019999999,21634083,37287.92796398447,0.4,1339.4,2050.47,1098.6
2016-08-16,572.340027,18886741,32999.16152815222,0.4,1344.0,2047.76,1101.1
2016-08-17,573.3900150000001,17509679,30537.118788160267,0.4,1343.35,2043.75,1095.0
2016-08-18,574.5599980000001,14701426,25587.277309897232,0.4,1350.05,2055.47,1102.3
2016-08-19,582.6099849999999,13416843,23028.858662626597,0.4,1346.4,2056.24,1106.4
2016-08-20,580.659973,8294321,14284.299565453257,0.4,1346.4,2056.24,1106.4
2016-08-21,587.469971,19658058,33462.23461692478,0.4,1346.4,2056.24,1106.4
2016-08-22,583.5599980000001,18772369,32168.704270918854,0.4,1335.9,2042.16,1115.2
2016-08-23,579.659973,16337141,28184.007454314942,0.4,1342.0,2049.93,1125.3
2016-08-24,577.960022,18885349,32675.87424930924,0.4,1327.25,2043.76,1117.4
2016-08-25,579.369995,12329289,21280.510047814954,0.4,1321.3,2042.92,1121.6
2016-08-26,570.349976,10747219,18843.20058251392,0.4,1318.75,2037.5,1119.0
2016-08-27,574.97998,7377921,12831.61371983769,0.4,1318.75,2037.5,1119.0
2016-08-28,574.22998,13760854,23964.011771032925,0.4,1318.75,2037.5,1119.0
2016-08-29,577.320007,15895354,27533.003892588116,0.4,1318.75,2032.35,1113.9
2016-08-30,573.880005,14338795,24985.70236821546,0.4,1318.15,2039.74,1125.2
2016-08-31,571.98999,14860164,25979.76233814861,0.4,1309.25,2034.65,1118.5
2016-09-01,575.289978,15315755,26622.66958525045,0.4,1309.5,2032.72,1117.4
2016-09-02,598.840027,21055514,35160.4987152938,0.4,1324.7,2038.31,1119.3
2016-09-03,609.549988,18646011,30589.797993729106,0.4,1324.7,2038.31,1119.3
2016-09-04,605.76001,15369832,25372.80729376639,0.4,1324.7,2038.31,1119.3
2016-09-05,610.4400019999999,14864563,24350.571638979847,0.4,1326.35,2060.08,1117.6
2016-09-06,613.210022,18429525,30054.18101271672,0.4,1337.25,2066.53,1108.2
2016-09-07,625.570007,22710390,36303.51478791406,0.4,1348.35,2061.88,1105.0
2016-09-08,623.159973,17710151,28419.911045859164,0.4,1343.4,2063.73,1093.2
2016-09-09,624.52002,9600113,15371.98599333933,0.4,1330.85,2037.87,1093.2
2016-09-10,605.6099849999999,22467346,37098.704705141216,0.4,1330.85,2037.87,1093.2
2016-09-11,607.97998,17058938,28058.387712042757,0.4,1330.85,2037.87,1093.2
2016-09-12,608.6099849999999,16850869,27687.467204469216,0.4,1324.6,1991.48,1099.5
2016-09-13,609.539978,14878860,24409.98217839618,0.4,1323.65,1999.36,1110.6
2016-09-14,608.1099849999999,13892193,22844.869090580713,0.4,1321.75,1999.36,1110.6
2016-09-15,607.780029,13353736,21971.330683522672,0.4,1310.8,1999.36,1110.6
2016-09-16,607.080017,9724490,16018.464992564563,0.4,1308.35,1999.36,1110.6
2016-09-17,610.700012,10004923,16382.712957929334,0.4,1308.35,1999.36,1110.6
2016-09-18,609.849976,12981851,21286.958286278594,0.4,1308.35,1999.36,1110.6
2016-09-19,609.23999,13809380,22666.56855535698,0.4,1314.85,2015.78,1112.3
2016-09-20,597.159973,22059386,36940.496679940734,0.4,1313.8,2025.71,1120.0
2016-09-21,595.630005,13463966,22604.579834758326,0.4,1326.1,2035.99,1119.5
2016-09-22,602.919983,15567036,25819.406287616777,0.4,1339.1,2049.7,1116.8
2016-09-23,602.590027,8196210,13601.63566065789,0.4,1338.65,2054.07,1103.1
2016-09-24,601.48999,8038079,13363.612252300325,0.4,1338.65,2054.07,1103.1
2016-09-25,606.539978,16700407,27533.89323992754,0.4,1338.65,2054.07,1103.1
2016-09-26,605.469971,15534315,25656.623357130953,0.4,1340.5,2047.11,1104.2
2016-09-27,604.669983,11485005,18993.840148999094,0.4,1327.0,2062.82,1106.9
2016-09-28,604.700012,15403975,25473.74680720198,0.4,1322.5,2053.06,1103.5
2016-09-29,608.1400150000001,14534745,23900.326637772716,0.4,1318.1,2068.72,1095.7
2016-09-30,613.409973,10415543,16979.74186670095,0.4,1322.5,2043.63,1096.3
2016-10-01,610.6900019999999,10096653,16533.188634059217,0.4,1322.5,2043.63,1096.3
2016-10-02,611.599976,13462741,22012.330818011676,0.4,1322.5,2043.63,1096.3
2016-10-03,608.960022,15300692,25125.938398629394,0.4,1313.3,2043.63,1096.3
2016-10-04,611.820007,14360536,23471.8313159053,0.4,1283.3,2054.86,1102.0
2016-10-05,610.969971,13276337,21729.933761343567,0.4,1269.4,2053.0,1105.1
2016-10-06,616.030029,20167399,32737.688181755828,0.4,1254.5,2065.3,1113.8
2016-10-07,617.650024,8467434,13709.113042955212,0.4,1258.75,2053.8,1111.3
2016-10-08,615.77002,8320759,13512.770563269709,0.4,1258.75,2053.8,1111.3
2016-10-09,617.289978,15597892,25268.338310848132,0.4,1258.75,2053.8,1111.3
2016-10-10,640.450012,35367127,55222.30671767089,0.4,1259.5,2056.82,1115.7
2016-10-11,635.98999,17240000,27107.34488132431,0.4,1253.45,2031.93,1111.0
2016-10-12,635.599976,16387361,25782.507266803295,0.4,1256.5,2033.73,1117.2
2016-10-13,637.919983,20114873,31531.968798663576,0.4,1261.05,2015.44,1123.3
2016-10-14,637.030029,7970927,12512.639337446366,0.4,1251.75,2022.66,1130.5
2016-10-15,640.119995,8306925,12977.13720065876,0.4,1251.75,2022.66,1130.5
2016-10-16,637.369995,17742610,27837.221926331815,0.4,1251.75,2022.66,1130.5
2016-10-17,635.340027,15725013,24750.54668639664,0.4,1254.8,2027.61,1132.9
2016-10-18,629.0599980000001,22379197,35575.616111581134,0.4,1258.2,2040.43,1140.3
2016-10-19,628.340027,13252110,21090.66656675049,0.4,1269.05,2040.94,1132.3
2016-10-20,630.450012,17836383,28291.510287099492,0.4,1271.65,2040.6,1122.8
2016-10-21,655.47998,24154228,36849.680748449406,0.4,1266.05,2033.0,1124.0
2016-10-22,653.030029,14418212,22078.941793961516,0.4,1266.05,2033.0,1124.0
2016-10-23,650.48999,21726106,33399.600814764264,0.4,1266.05,2033.0,1124.0
2016-10-24,651.0,24179462,37142.030721966206,0.4,1265.55,2047.74,1134.5
2016-10-25,674.669983,31949607,47355.90407910589,0.4,1269.4,2037.17,1134.5
2016-10-26,682.299988,31862181,46698.1995608653,0.4,1270.5,2013.89,1136.5
2016-10-27,686.23999,26829414,39096.2555242518,0.4,1266.25,2024.12,1132.4
2016-10-28,714.950012,38351348,53641.999239521654,0.4,1273.0,2019.42,1140.2
2016-10-29,697.27002,27793236,39860.07601474103,0.4,1273.0,2019.42,1140.2
2016-10-31,698.669983,26687188,38197.12975990268,0.4,1272.0,2008.19,1145.2
2016-11-01,726.76001,49453950,68047.15355760975,0.41,1288.45,2007.39,1144.6
2016-11-02,733.51001,28452232,38789.15299329044,0.41,1303.75,1978.94,1141.8
2016-11-03,684.869995,69067917,100848.21572596417,0.41,1301.0,1983.8,1148.7
2016-11-04,702.080017,33762721,48089.56270293618,0.41,1302.8,1982.02,1140.6
2016-11-05,702.1099849999999,15554565,22154.02904432416,0.41,1302.8,1982.02,1140.6
2016-11-06,709.909973,18363567,25867.458830586114,0.41,1302.8,1982.02,1140.6
2016-11-07,705.400024,21797370,30900.721942702967,0.41,1283.05,1997.58,1143.4
2016-11-08,710.900024,28262235,39755.569061564696,0.41,1282.35,2003.38,1141.6
2016-11-09,721.419983,51548567,71454.30985379289,0.41,1281.4,1958.38,1137.5
2016-11-10,714.570007,23931322,33490.521244337644,0.41,1267.5,2002.6,1145.8
2016-11-11,714.969971,18386841,25716.941614041578,0.41,1236.45,1984.43,1151.0
2016-11-12,704.27002,19677656,27940.49929883427,0.41,1236.45,1984.43,1151.0
2016-11-13,701.969971,25249834,35969.9631652762,0.41,1236.45,1984.43,1151.0
2016-11-14,704.5599980000001,26613445,37773.14221009748,0.41,1213.6,1974.4,1164.4
2016-11-15,711.099976,29562740,41573.2541101928,0.41,1226.95,1967.53,1169.8
2016-11-16,740.280029,58304902,78760.60371203125,0.41,1229.2,1979.65,1168.8
2016-11-17,737.530029,46942756,63648.60297776431,0.41,1226.75,1980.55,1167.2
2016-11-18,746.960022,29666065,39715.73327387527,0.41,1211.0,1974.58,1174.4
2016-11-19,747.8900150000001,19276573,25774.60938557924,0.41,1211.0,1974.58,1174.4
2016-11-20,728.51001,34876785,47874.13284822264,0.41,1211.0,1974.58,1174.4
2016-11-21,736.1900019999999,24010681,32614.78821332866,0.41,1214.25,1966.05,1182.3
2016-11-22,749.340027,33225195,44339.27696751745,0.41,1212.25,1983.47,1183.6
2016-11-23,741.070007,28258203,38131.62418270694,0.41,1185.35,1987.95,1175.5
2016-11-24,735.3099980000001,27531777,37442.40806582913,0.41,1186.1,1971.26,1174.9
2016-11-25,740.3900150000001,21299510,28767.959546293987,0.41,1187.7,1974.46,1182.4
2016-11-26,734.1400150000001,16682481,22723.841037325827,0.41,1187.7,1974.46,1182.4
2016-11-27,729.419983,15735824,21573.064032713784,0.41,1187.7,1974.46,1182.4
2016-11-28,733.299988,25153838,34302.2479362157,0.41,1187.0,1978.13,1178.9
2016-11-29,732.5599980000001,24030304,32803.188906855925,0.41,1186.55,1978.39,1170.3
2016-11-30,742.48999,29210351,39341.070443252705,0.41,1178.1,1983.48,1168.5
2016-12-01,752.630005,40690942,54065.00103593399,0.54,1161.85,1983.75,1168.0
2016-12-02,770.9400019999999,48893613,63420.775771342065,0.54,1173.5,1970.61,1172.6
2016-12-03,764.23999,30234128,39561.038934903154,0.54,1173.5,1970.61,1172.6
2016-12-04,766.3900150000001,14755120,19252.75605267378,0.54,1173.5,1970.61,1172.6
2016-12-05,754.340027,39082688,51810.439060792414,0.54,1162.2,1963.36,1170.5
2016-12-06,758.210022,25497771,33628.902626138064,0.54,1172.5,1989.86,1173.8
2016-12-07,765.5599980000001,26755412,34948.811418958176,0.54,1177.65,1991.89,1169.5
2016-12-08,768.48999,22208497,28898.8760933633,0.54,1171.05,2031.07,1169.4
2016-12-09,770.47998,18722048,24299.2011291455,0.54,1163.6,2024.69,1159.1
2016-12-10,774.0,14049110,18151.304909560724,0.54,1163.6,2024.69,1159.1
2016-12-11,767.909973,13269086,17279.481275860446,0.54,1163.6,2024.69,1159.1
2016-12-12,778.469971,22442991,28829.61685878568,0.54,1156.1,2027.24,1166.2
2016-12-13,778.73999,25894856,33252.24893099428,0.54,1158.55,2035.98,1170.2
2016-12-14,776.5,19326375,24889.08564069543,0.54,1162.25,2036.87,1165.5
2016-12-15,775.210022,20452116,26382.677493300005,0.54,1126.95,2036.65,1168.3
2016-12-16,782.049988,21650384,27684.14338240486,0.54,1131.6,2042.24,1180.1
2016-12-17,787.169983,18648778,23690.916069903036,0.54,1131.6,2042.24,1180.1
2016-12-18,789.01001,11525747,14607.859030837899,0.54,1131.6,2042.24,1180.1
2016-12-19,789.789978,20238681,25625.39607206816,0.54,1136.25,2038.39,1183.4
2016-12-20,799.099976,27406319,34296.48332263246,0.54,1125.7,2041.94,1186.4
2016-12-21,829.210022,53411082,64412.00731170131,0.54,1133.65,2037.96,1191.2
2016-12-22,860.150024,60511618,70350.0741865933,0.54,1131.35,2035.73,1194.2
2016-12-23,917.169983,91802931,100093.69331922413,0.54,1131.35,2035.9,1198.0
2016-12-24,891.070007,41576781,46659.38778478042,0.54,1131.35,2035.9,1198.0
2016-12-25,891.070007,37173377,41717.68402928638,0.54,1131.35,2035.9,1198.0
2016-12-26,898.3800050000001,35002753,38962.0793040691,0.54,1131.35,2037.75,1202.9
2016-12-27,925.7800289999999,45966615,49651.76776350617,0.54,1131.35,2042.17,1199.4
2016-12-28,972.169983,73811803,75924.79123067102,0.54,1134.6,2024.49,1205.3
2016-12-29,971.080017,59226667,60990.51155740135,0.54,1145.9,2026.46,1207.6
2016-12-30,959.0399779999999,67449149,70329.86168174108,0.54,1145.9,2026.46,1208.5
2016-12-31,963.3800050000001,26379401,27382.13463336308,0.54,1145.9,2026.46,1208.5
2017-01-01,995.4400019999999,40570922,40756.7728024657,0.65,1145.9,2026.46,1208.5
2017-01-02,1017.0499880000001,66038073,64931.00022533012,0.65,1145.9,2026.16,1208.5
2017-01-03,1033.300049,56085870,54278.39672927375,0.65,1151.0,2043.97,1207.8
2017-01-04,1135.410034,170584623,150240.54561067937,0.65,1164.25,2045.64,1206.2
2017-01-05,989.349976,244839289,247474.90265264836,0.65,1176.7,2041.95,1206.7
2017-01-06,886.159973,179160668,202176.43930979038,0.65,1175.85,2049.12,1191.6
2017-01-07,888.8699949999999,113037531,127169.92545124669,0.65,1175.85,2049.12,1191.6
2017-01-08,900.8599849999999,70298340,78034.70147472473,0.65,1175.85,2049.12,1191.6
2017-01-09,899.7800289999999,55963281,62196.62494865176,0.65,1178.5,2048.78,1189.1
2017-01-10,904.3699949999999,48644106,53787.83713407034,0.65,1189.5,2045.12,1205.5
2017-01-11,785.429993,160194109,203957.20869803862,0.65,1178.55,2075.17,1198.7
2017-01-12,810.1099849999999,93986701,116017.21092229224,0.65,1205.05,2087.14,1196.4
2017-01-13,824.830017,72555875,87964.63938581421,0.65,1190.35,2076.79,1182.8
2017-01-14,819.630005,36594482,44647.5626523702,0.65,1190.35,2076.79,1182.8
2017-01-15,821.169983,20004735,24361.259439752317,0.65,1190.35,2076.79,1182.8
2017-01-16,827.340027,27592899,33351.34056072933,0.65,1203.0,2064.17,1177.7
2017-01-17,899.659973,72272727,80333.3805759968,0.65,1216.05,2071.87,1180.5
2017-01-18,872.0300289999999,61042392,70000.33252295261,0.65,1214.75,2070.54,1180.9
2017-01-19,895.2100220000001,52300814,58422.95407188817,0.65,1196.05,2072.79,1165.6
2017-01-20,892.909973,34847130,39026.47641275701,0.65,1200.55,2065.61,1177.1
2017-01-21,919.840027,37129176,40364.81878386447,0.65,1200.55,2065.61,1177.1
2017-01-22,918.840027,44074299,47967.325872711466,0.65,1200.55,2065.61,1177.1
2017-01-23,921.4600220000001,30261054,32840.33303400329,0.65,1212.85,2065.99,1172.5
2017-01-24,893.75,53468911,59825.35496503497,0.65,1216.8,2065.76,1166.7
2017-01-25,894.409973,34014866,38030.50840981622,0.65,1195.0,2066.94,1163.6
2017-01-26,915.5599980000001,30795685,33635.900505998296,0.65,1189.7,2083.59,1166.2
2017-01-27,918.01001,28503144,31048.83790973042,0.65,1184.85,2083.59,1166.2
2017-01-28,918.51001,13251844,14427.544453217228,0.65,1184.85,2083.59,1166.2
2017-01-29,914.5499880000001,10214368,11168.736683642053,0.65,1184.85,2083.59,1166.2
2017-01-30,920.7299800000001,17604172,19119.798836136517,0.65,1192.8,2083.59,1166.2
2017-01-31,965.48999,51869216,53723.20431825502,0.65,1212.8,2067.57,1157.8
2017-02-01,982.429993,44035816,44823.362798126625,0.66,1203.65,2080.48,1165.5
2017-02-02,1003.9699710000001,50633910,50433.689714410786,0.66,1221.95,2071.01,1155.2
2017-02-03,1013.0200199999999,62431017,61628.61124896624,0.66,1215.2,2073.16,1149.2
2017-02-04,1031.849976,40406542,39159.31864110447,0.66,1215.2,2073.16,1149.2
2017-02-05,1016.1099849999999,31669956,31167.84252444877,0.66,1215.2,2073.16,1149.2
2017-02-06,1024.670044,32828350,32037.971825396704,0.66,1226.75,2077.66,1146.8
2017-02-07,1049.560059,41318349,39367.3031340077,0.66,1231.0,2075.21,1137.7
2017-02-08,1055.48999,68336320,64743.69311640748,0.66,1242.1,2065.08,1142.1
2017-02-09,978.9600220000001,145839317,148973.72080838657,0.66,1236.8,2065.88,1145.4
2017-02-10,997.6099849999999,60639111,60784.38659572959,0.66,1228.3,2075.08,1145.7
2017-02-11,1008.320007,28504495,28269.294273757278,0.66,1228.3,2075.08,1145.7
2017-02-12,996.5200199999999,14825023,14876.793945394094,0.66,1228.3,2075.08,1145.7
2017-02-13,995.3599849999999,32785064,32937.89633305382,0.66,1222.25,2078.65,1151.4
2017-02-14,1008.340027,39810076,39480.80502015021,0.66,1230.75,2074.57,1151.9
2017-02-15,1008.1900019999999,23569549,23378.082457913526,0.66,1224.4,2083.86,1144.5
2017-02-16,1031.930054,39114743,37904.45180696327,0.66,1240.55,2081.84,1141.6
2017-02-17,1049.410034,47815360,45564.0392704688,0.66,1241.95,2080.58,1138.9
2017-02-18,1052.280029,26856521,25522.218667897952,0.66,1241.95,2080.58,1138.9
2017-02-19,1048.890015,18876881,17997.007055120073,0.66,1241.95,2080.58,1138.9
2017-02-20,1077.560059,32959720,30587.362369933573,0.66,1237.3,2084.39,1145.3
2017-02-21,1119.030029,62908569,56217.05170523177,0.66,1233.2,2102.93,1147.6
2017-02-22,1120.459961,53647453,47879.84833667787,0.66,1236.65,2106.61,1146.8
2017-02-23,1171.910034,75663167,64563.97232281057,0.66,1247.9,2107.63,1140.9
2017-02-24,1176.48999,126978010,107929.52858017942,0.66,1253.65,2094.12,1138.8
2017-02-25,1149.050049,53003830,46128.39105322557,0.66,1253.65,2094.12,1138.8
2017-02-26,1171.579956,35750258,30514.569506684184,0.66,1253.65,2094.12,1138.8
2017-02-27,1188.829956,42035366,35358.60262256043,0.66,1257.2,2085.52,1131.0
2017-02-28,1189.27002,60371869,50763.802992359975,0.66,1255.6,2091.64,1132.1
2017-03-01,1222.660034,61964760,50680.28583324087,0.79,1240.4,2091.64,1132.1
2017-03-02,1255.469971,98040639,78090.78772462333,0.79,1238.1,2102.65,1132.3
2017-03-03,1283.300049,85876262,66918.3033748953,0.79,1226.5,2078.75,1142.0
2017-03-04,1264.319946,48597934,38438.00309704202,0.79,1226.5,2078.75,1142.0
2017-03-05,1271.219971,32104972,25255.24514435118,0.79,1226.5,2078.75,1142.0
2017-03-06,1277.01001,39591110,31002.975458273817,0.79,1230.95,2081.36,1152.7
2017-03-07,1232.689941,108673876,88159.9438637749,0.79,1216.65,2094.05,1156.1
2017-03-08,1146.969971,116342973,101435.06451050757,0.79,1209.2,2095.41,1151.2
2017-03-09,1191.329956,70427061,59116.33518934195,0.79,1206.55,2091.06,1146.6
2017-03-10,1112.390015,223836041,201220.82900932909,0.79,1202.65,2097.35,1156.1
2017-03-11,1179.219971,82387198,69865.84354582644,0.79,1202.65,2097.35,1156.1
2017-03-12,1225.109985,53441762,43622.01161881804,0.79,1202.65,2097.35,1156.1
2017-03-13,1238.189941,74376298,60068.56907586523,0.79,1204.2,2117.59,1158.2
2017-03-14,1243.140015,56058617,45094.37096673298,0.79,1204.6,2133.78,1147.7
2017-03-15,1253.430054,54486699,43470.075435098835,0.79,1198.8,2133.0,1147.3
2017-03-16,1172.880005,159409024,135912.47469514154,0.79,1229.35,2150.08,1146.3
2017-03-17,1071.709961,183879768,171576.05573472878,0.79,1229.6,2164.58,1131.7
2017-03-18,971.3800050000001,212772055,219041.00754060713,0.79,1229.6,2164.58,1131.7
2017-03-19,1022.599976,108128237,105738.54834512532,0.79,1229.6,2164.58,1131.7
2017-03-20,1047.51001,63833143,60937.979007952395,0.79,1232.4,2157.01,1131.4
2017-03-21,1121.290039,101051998,90121.19477144486,0.79,1241.6,2178.38,1124.5
