date,close,vol_usd,mktcap_usd,vol_btc,mktcap_btc,fed_rate,gold_usd,kospi,ex_rate
2018-03-05,11573.3,6468539904,195614809925,558919.2282235837,16902250.0,1.51,1320.4,2375.06,1081.3
2018-03-06,10779.9,6832169984,182225316082,633787.8815202367,16904174.999953616,1.51,1331.4,2411.41,1080.5
2018-03-07,9965.57,8797910016,168479670395,882830.5873121156,16906175.000025086,1.51,1329.4,2401.82,1075.4
2018-03-08,9395.01,7186089984,158852238332,764883.6971967033,16908150.00005322,1.51,1321.0,2433.08,1068.7
2018-03-09,9337.55,8704190464,157898203939,932170.6940257349,16910025.000026774,1.51,1320.6,2459.45,1068.4
2018-03-10,8866.0,5386319872,149939797150,607525.3634107828,16911775.0,1.51,1320.6,2459.45,1068.4
2018-03-11,9578.63,6296370176,162009710243,657335.1487634453,16913661.999993738,1.51,1320.6,2459.45,1068.4
2018-03-12,9205.12,6457399808,155710928717,701500.8829868594,16915686.9999522,1.51,1319.15,2484.12,1069.2
2018-03-13,9194.85,5991139840,155555594312,651575.5928590461,16917687.00000544,1.51,1322.75,2494.49,1064.3
2018-03-14,8269.81,6438230016,139920843550,778522.1203389196,16919475.00003023,1.51,1323.55,2486.08,1065.8
2018-03-15,8300.86,6834429952,140460819364,823339.9854954787,16921237.000021685,1.51,1318.75,2492.38,1065.8
2018-03-16,8338.35,5289379840,141111773179,634343.7058890548,16923225.00002998,1.51,1310.1,2493.97,1065.8
2018-03-17,7916.88,4426149888,133993486925,559077.5517628157,16925037.000055578,1.51,1310.1,2493.97,1065.8
2018-03-18,8223.68,6639190016,139201713268,807325.9192964707,16926936.999980543,1.51,1310.1,2493.97,1065.8
2018-03-19,8630.65,6729110016,146107514353,779675.9242930718,16928912.000023175,1.51,1312.4,2475.03,1069.6
2018-03-20,8913.47,6361789952,150909503835,713727.6450136703,16930500.0,1.51,1311.0,2485.52,1071.2
2018-03-21,8929.28,6043129856,151193917440,676776.8348623853,16932375.0,1.51,1321.35,2484.97,1071.0
2018-03-22,8728.47,5530390016,147809220250,633603.600172768,16934149.999942716,1.51,1329.15,2496.02,1071.4
2018-03-23,8879.62,5954120192,150383574951,670537.7248125483,16935811.999950446,1.51,1346.6,2416.76,1069.2
2018-03-24,8668.12,5664600064,146818882936,653498.1130856518,16937800.0,1.51,1346.6,2416.76,1069.2
2018-03-25,8495.78,4569880064,143914265310,537900.000235411,16939500.0,1.51,1346.6,2416.76,1069.2
2018-03-26,8209.4,5921039872,139078211968,721251.2329768315,16941337.000024363,1.51,1352.4,2437.08,1080.8
2018-03-27,7833.04,5378250240,132717053150,686610.8484062382,16943236.999938723,1.51,1341.45,2452.06,1081.2
2018-03-28,7954.48,4935289856,134788265876,620441.5443875652,16944950.0,1.51,1332.45,2419.29,1072.2
2018-03-29,7165.7,6361229824,121436043045,887733.2045717795,16946850.0,1.51,1323.85,2436.37,1069.4
2018-03-30,6890.52,6289509888,116786562165,912777.2487417494,16948875.0,1.51,1323.85,2445.85,1066.5
2018-03-31,6973.53,4553269760,118204645927,652936.13994634,16950475.000035852,1.51,1323.85,2445.85,1066.5
2018-04-01,6844.23,4532100096,116026809075,662178.2283763111,16952500.0,1.69,1323.85,2445.85,1066.5
2018-04-02,7083.8,4333440000,120101932910,611739.4618707473,16954450.0,1.69,1323.85,2444.16,1064.4
2018-04-03,7456.11,5499700224,126429245883,737609.8560777671,16956462.000024144,1.69,1333.45,2442.43,1058.1
2018-04-04,6853.84,4936000000,116229557118,720180.2201393672,16958311.99998833,1.69,1337.3,2408.06,1057.8
2018-04-05,6811.47,5639320064,115524404354,827915.2758508809,16960274.999963295,1.69,1327.7,2437.52,1057.6
2018-04-06,6636.32,3766810112,112565173568,567605.2559249705,16961987.00002411,1.69,1331.2,2429.58,1059.5
2018-04-07,6911.09,3976610048,117241368688,575395.4944878449,16964236.99995225,1.69,1331.2,2429.58,1059.5
2018-04-08,7023.52,3652499968,119162880482,520038.38075494906,16966261.999965828,1.69,1331.2,2429.58,1059.5
2018-04-09,6770.73,4894060032,114886335694,722826.051548356,16968087.00007237,1.69,1331.95,2444.08,1066.0
2018-04-10,6834.76,4272750080,115978358964,625149.9803943372,16968900.0,1.69,1338.95,2450.74,1067.5
2018-04-11,6968.32,4641889792,118267198080,666141.8809698751,16972125.0,1.69,1350.75,2444.22,1067.7
2018-04-12,7889.25,8906250240,133912618634,1128909.6225876985,16974062.00006338,1.69,1341.35,2442.71,1066.4
2018-04-13,7895.96,7764460032,134043001354,983345.9176591573,16976150.0,1.69,1343.7,2455.07,1068.7
2018-04-14,7986.24,5191430144,135589384440,650046.8485795568,16977875.0,1.69,1343.7,2455.07,1068.7
2018-04-15,8329.11,5244480000,141427138383,629656.7100206384,16979862.00002161,1.69,1343.7,2455.07,1068.7
2018-04-16,8058.67,5631309824,136849408643,698788.984286489,16981637.00002606,1.69,1349.35,2457.49,1070.0
2018-04-17,7902.09,6900879872,134206623206,873298.0606396536,16983687.000021514,1.69,1342.1,2453.77,1073.1
2018-04-18,8163.42,6529909760,138661092884,799898.7875179765,16985661.9999951,1.69,1351.45,2479.98,1068.4
2018-04-19,8294.31,7063209984,140902801023,851572.9438615148,16987887.000003617,1.69,1348.6,2486.1,1066.5
2018-04-20,8845.83,8438110208,150287113368,953908.2491976445,16989600.0,1.69,1336.75,2476.33,1063.5
2018-04-21,8895.58,7548550144,151150137128,848573.127778065,16991600.0,1.69,1336.75,2476.33,1063.5
2018-04-22,8802.46,6629899776,149585589886,753187.1517734816,16993612.00005453,1.69,1336.75,2476.33,1063.5
2018-04-23,8930.88,6925190144,151784994312,775420.8033250923,16995525.0,1.69,1324.3,2474.11,1067.3
2018-04-24,9697.5,10678800384,164833256250,1101191.068213457,16997500.0,1.69,1328.85,2464.14,1068.9
2018-04-25,8845.74,11083100160,150369282696,1252930.8073716841,16999062.000013568,1.69,1321.65,2448.81,1076.9
2018-04-26,9281.51,8970559488,157793327246,966497.8530433087,17000825.000026934,1.69,1320.7,2475.64,1078.7
2018-04-27,8987.05,7566289920,152802874822,841910.2953694484,17002561.999988873,1.69,1321.5,2492.4,1079.7
2018-04-28,9348.48,7805479936,158963068374,834946.4229479018,17004162.000025675,1.69,1321.5,2492.4,1079.7
2018-04-29,9419.08,8853000192,160182287342,939900.7325556212,17006150.0,1.69,1321.5,2492.4,1079.7
2018-04-30,9240.55,8673920000,157163847314,938680.0569230188,17008061.999989178,1.69,1313.2,2515.38,1076.2
2018-05-01,9119.01,7713019904,155114132125,845817.6824019274,17009975.000027414,1.7,1307.1,2515.38,1076.2
2018-05-02,9235.92,7558159872,157119854754,818344.016838604,17011825.0,1.7,1304.2,2505.61,1067.5
2018-05-03,9743.86,10207299584,165778380092,1047562.2170269276,17013624.999948684,1.7,1315.05,2487.25,1074.9
2018-05-04,9700.76,8217829888,165062796742,847132.5842511308,17015450.0,1.7,1309.4,2461.38,1076.5
2018-05-05,9858.15,7651939840,167759953654,776204.4440386888,17017386.99999493,1.7,1309.4,2461.38,1076.5
2018-05-06,9654.8,7222280192,164316605278,748050.7304138874,17019162.000041433,1.7,1309.4,2461.38,1076.5
2018-05-07,9373.01,7394019840,159538115686,788862.8988980061,17021011.999987196,1.7,1309.4,2461.38,1076.5
2018-05-08,9234.82,7415869952,157202142973,803033.5135931183,17022762.000017326,1.7,1306.6,2449.81,1076.7
2018-05-09,9325.18,7226890240,158758858205,774986.674788047,17024750.0,1.7,1313.85,2443.98,1078.2
2018-05-10,9043.94,6906699776,153988453198,763682.6179740245,17026700.0,1.7,1318.8,2464.16,1081.3
2018-05-11,8441.49,8488520192,143743802092,1005571.3140689618,17028249.999940768,1.7,1324.35,2477.71,1075.3
2018-05-12,8504.89,6821380096,144841040789,802053.8885276589,17030324.999970607,1.7,1324.35,2477.71,1075.3
2018-05-13,8723.94,5866379776,148587777457,672446.1397029323,17032187.000025216,1.7,1324.35,2477.71,1075.3
2018-05-14,8716.79,7364149760,148480275422,844823.5829932807,17033825.000028677,1.7,1319.85,2476.11,1068.6
2018-05-15,8510.38,6705710080,144979744412,787944.8485261529,17035636.99999295,1.7,1295.0,2458.54,1066.6
2018-05-16,8368.83,6760220160,142587497878,807785.5757614864,17037925.000029873,1.7,1291.25,2459.82,1072.6
2018-05-17,8094.32,5862530048,137923772714,724277.0298184406,17039575.0,1.7,1289.5,2448.45,1078.7
2018-05-18,8250.97,5764190208,140607667610,698607.5828660146,17041350.0000606,1.7,1288.3,2460.65,1079.3
2018-05-19,8247.18,4712399872,140559162894,571395.2977866373,17043300.0,1.7,1288.3,2460.65,1079.3
2018-05-20,8513.25,5191059968,145109512565,609762.4253957067,17045136.999970634,1.7,1288.3,2460.65,1079.3
2018-05-21,8418.99,5154990080,143518943480,612305.0484678091,17047050.00005939,1.7,1288.35,2465.57,1080.0
2018-05-22,8041.78,5137010176,137104106176,638790.1902315159,17048975.000062175,1.7,1293.05,2465.57,1080.0
2018-05-23,7557.82,6491120128,128868479514,858861.4346464986,17051012.00002117,1.7,1289.0,2471.91,1083.8
2018-05-24,7587.34,6049220096,129385391552,797278.1101150074,17052800.0,1.7,1304.85,2466.01,1078.8
2018-05-25,7480.14,4867829760,127573690458,650767.1995443936,17054986.999975935,1.7,1303.5,2460.8,1079.7
2018-05-26,7355.88,4051539968,125469061263,550789.2961821019,17056975.0,1.7,1303.5,2460.8,1079.7
2018-05-27,7368.22,4056519936,125695017596,550542.7275515661,17059074.99993214,1.7,1303.5,2460.8,1079.7
2018-05-28,7135.99,5040600064,121747389422,706363.1064505415,17061037.00005185,1.7,1303.5,2478.96,1078.7
2018-05-29,7472.59,5662660096,127502651064,757790.8189797647,17062711.999989294,1.7,1295.5,2457.25,1073.2
2018-05-30,7406.52,4922540032,126391893474,664622.5260986265,17064950.0,1.7,1300.7,2409.03,1076.1
2018-05-31,7494.17,5127130112,127902999390,684149.1602138729,17067000.0,1.7,1305.35,2423.01,1081.3
2018-06-01,7541.45,4921460224,128725854692,652588.0598558633,17069111.99994696,1.82,1294.6,2438.96,1076.4
2018-06-02,7643.45,4939299840,130481526036,646213.4036331761,17071024.999967292,1.82,1294.6,2438.96,1076.4
2018-06-03,7720.25,4851760128,131808021256,628445.9865936984,17073024.999967616,1.82,1294.6,2438.96,1076.4
2018-06-04,7514.47,4993169920,128312205314,664473.9975008217,17075349.999933463,1.82,1295.45,2447.76,1076.0
2018-06-05,7633.76,4961739776,130365918088,649973.2472595418,17077550.0,1.82,1292.05,2453.76,1070.9
2018-06-06,7653.98,4692259840,130725095161,613048.3539282831,17079362.000031356,1.82,1300.1,2453.76,1070.9
2018-06-07,7678.24,4485799936,131153169176,584222.4176373753,17081150.0,1.82,1297.25,2470.58,1069.6
2018-06-08,7624.92,4227579904,130256218613,554442.5258232218,17082961.999994755,1.82,1298.25,2451.58,1067.9
2018-06-09,7531.98,3845220096,128682085689,510519.15910557384,17084762.000031866,1.82,1298.25,2451.58,1067.9
2018-06-10,6786.02,5804839936,115948312827,855411.55728984,17086350.0,1.82,1298.25,2451.58,1067.9
2018-06-11,6906.92,4745269760,118025877189,687031.232445142,17088061.999994207,1.82,1299.6,2470.15,1073.2
2018-06-12,6582.36,4654380032,112491874164,707098.9784818819,17089900.0,1.82,1298.65,2468.83,1073.5
2018-06-13,6349.9,5052349952,108530585830,795658.1917825479,17091700.0,1.82,1296.15,2468.83,1073.5
2018-06-14,6675.35,5138710016,114106009748,769803.8329076378,17093637.000007488,1.82,1302.75,2423.48,1075.1
2018-06-15,6456.58,3955389952,110378702283,612613.7912021534,17095536.999928754,1.82,1285.25,2404.04,1082.5
2018-06-16,6550.16,3194170112,111992015616,487647.6470803767,17097600.0,1.82,1285.25,2404.04,1082.5
2018-06-17,6499.27,3104019968,111134754810,477595.17114999064,17099574.999961533,1.82,1285.25,2404.04,1082.5
2018-06-18,6734.82,4039200000,115176197712,599748.7683412475,17101600.0,1.82,1281.55,2376.24,1091.4
2018-06-19,6769.94,4057029888,115789919278,599271.1734520543,17103537.0000325,1.82,1276.15,2340.11,1104.4
2018-06-20,6776.55,3888640000,115916357344,573837.7197836657,17105512.000059027,1.82,1274.2,2363.91,1105.5
2018-06-21,6729.74,3529129984,115129700024,524408.0728230214,17107600.0,1.82,1266.15,2337.83,1108.0
2018-06-22,6083.69,5079810048,104088814967,834988.3126852289,17109486.99999507,1.82,1269.15,2357.22,1109.0
2018-06-23,6162.48,3431360000,105449276520,556814.7888512417,17111500.0,1.82,1269.15,2357.22,1109.0
2018-06-24,6173.23,4566909952,105646571668,739792.6129433053,17113661.999957886,1.82,1269.15,2357.22,1109.0
2018-06-25,6249.18,5500810240,106958465208,880245.1265606047,17115600.0,1.82,1268.7,2357.88,1108.9
2018-06-26,6093.67,3279759872,104307939200,538224.0705519005,17117425.000041027,1.82,1260.3,2350.92,1116.1
2018-06-27,6157.13,3296219904,105403600614,535350.0582251796,17118950.000081208,1.82,1254.6,2342.03,1115.2
2018-06-28,5903.44,3467800064,101072353482,587420.2268507853,17120925.0,1.82,1251.55,2314.24,1117.9
2018-06-29,6218.3,3966230016,106474707240,637831.8858852098,17122800.0,1.82,1250.45,2326.13,1121.7
2018-06-30,6404.0,4543860224,109665618200,709534.7008119925,17124550.0,1.82,1250.45,2326.13,1121.7
2018-07-01,6385.82,4788259840,109366024632,749826.9353035319,17126386.99994676,1.91,1250.45,2326.13,1121.7
2018-07-02,6614.18,4396930048,113288832522,664773.2671321313,17128175.000075594,1.91,1247.8,2271.54,1117.2
2018-07-03,6529.59,4672309760,111849428104,715559.4394135007,17129625.00003829,1.91,1251.75,2272.76,1117.4
2018-07-04,6597.55,4176689920,113024522547,633066.8081333222,17131287.000022735,1.91,1255.65,2265.46,1121.1
2018-07-05,6639.14,4999240192,113748385620,752995.1457568299,17133000.0,1.91,1255.5,2257.55,1115.3
2018-07-06,6673.5,4313959936,114350502582,646431.3982168278,17135012.0,1.91,1255.35,2272.87,1118.4
2018-07-07,6856.93,3961080064,117506606000,577675.441341825,17136911.999976665,1.91,1255.35,2272.87,1118.4
2018-07-08,6773.88,3386210048,116097021279,499892.24019321275,17138925.0,1.91,1255.35,2272.87,1118.4
2018-07-09,6741.75,3718129920,115557889495,551508.1277116475,17140637.00003708,1.91,1262.05,2285.8,1117.8
2018-07-10,6329.95,4052430080,108511009626,640199.382301598,17142474.999960504,1.91,1254.0,2294.16,1112.3
2018-07-11,6394.71,3644859904,109631867446,569980.4844942148,17144149.99992181,1.91,1251.4,2280.62,1113.8
2018-07-12,6228.81,3770170112,106798864820,605279.3570521496,17145950.000080273,1.91,1245.9,2285.06,1120.8
2018-07-13,6238.05,3805400064,106968440793,610030.3883425109,17147737.000024047,1.91,1241.7,2310.9,1127.8
2018-07-14,6276.12,2923670016,107631453835,465840.3625169691,17149361.999929894,1.91,1241.7,2310.9,1127.8
2018-07-15,6359.64,3285459968,109074579938,516610.9981068111,17151062.000050317,1.91,1241.7,2310.9,1127.8
2018-07-16,6741.75,4725799936,115638203962,700975.2565728483,17152549.999925837,1.91,1241.1,2301.99,1123.4
2018-07-17,7321.04,5961950208,125588963706,814358.3709418334,17154525.0,1.91,1232.8,2297.92,1128.7
2018-07-18,7370.78,6103410176,126458165406,828054.856609477,17156687.000018995,1.91,1224.5,2290.11,1125.2
2018-07-19,7466.86,5111629824,128122730711,684575.554382967,17158850.0,1.91,1217.55,2282.29,1128.9
2018-07-20,7354.13,4936869888,126202570251,671305.7680514214,17160775.000033993,1.91,1228.75,2289.19,1131.2
2018-07-21,7419.29,3726609920,127333468174,502286.59615677514,17162486.999968998,1.91,1228.75,2289.19,1131.2
2018-07-22,7418.49,3695460096,127336615249,498141.8180788813,17164761.999948777,1.91,1228.75,2289.19,1131.2
2018-07-23,7711.11,5132480000,132375368459,665595.4849561218,17166836.99999092,1.91,1224.95,2269.31,1134.8
2018-07-24,8424.27,7277689856,144634918474,863895.6082841599,17168837.000001185,1.91,1228.35,2280.2,1128.5
2018-07-25,8181.39,5845400064,140482950401,714475.1764675685,17171036.99994744,1.91,1231.5,2273.03,1135.2
2018-07-26,7951.58,4899089920,136553079708,616115.2777183906,17173074.99993712,1.91,1228.25,2289.06,1127.5
2018-07-27,8165.01,5195879936,140235573607,636359.2862715416,17175187.000015922,1.91,1223.95,2294.99,1119.6
2018-07-28,8192.15,3988750080,140716560550,486899.05336206005,17177000.0,1.91,1223.95,2294.99,1119.6
2018-07-29,8218.46,4107190016,141185844808,499751.7802605355,17179112.000058405,1.91,1223.95,2294.99,1119.6
2018-07-30,8180.48,5551400000,140547190784,678615.4357690503,17180800.0,1.91,1223.8,2293.51,1120.0
2018-07-31,7780.44,5287530000,133688476220,679592.67085152,17182636.999964014,1.91,1220.95,2295.26,1116.7
2018-08-01,7624.91,4797620000,131030166771,629203.4922379411,17184486.999977704,1.91,1219.0,2307.07,1117.9
2018-08-02,7567.15,4214110000,130052066760,556895.2643994107,17186400.0,1.91,1215.45,2270.2,1119.3
2018-08-03,7434.39,4627150000,127785826655,622398.0716642522,17188474.99996637,1.91,1216.3,2287.68,1122.6
2018-08-04,7032.85,4268390000,120899698889,606921.8026831227,17190711.99997156,1.91,1216.3,2287.68,1122.6
2018-08-05,7068.48,3679110000,121526079384,520495.2125492327,17192675.0,1.91,1216.3,2287.68,1122.6
2018-08-06,6951.8,3925900000,119531508535,564731.4364624989,17194325.0,1.91,1209.65,2286.5,1128.1
2018-08-07,6753.12,4682800000,116128339800,693427.6304878338,17196250.0,1.91,1212.35,2300.16,1123.5
2018-08-08,6305.8,5064430000,108448409560,803138.3805385518,17198200.0,1.91,1209.55,2301.45,1125.7
2018-08-09,6568.23,4267040000,112973963230,649648.3832021717,17200061.999960415,1.91,1214.35,2303.71,1118.8
2018-08-10,6184.71,4528680000,106390927598,732238.0515820467,17202250.000080846,1.91,1214.4,2282.79,1117.9
2018-08-11,6295.73,4047850000,108314257212,642951.6513573485,17204400.0,1.91,1214.4,2282.79,1117.9
2018-08-12,6322.69,5665250000,108790259014,896018.9413050459,17206324.99996046,1.91,1214.4,2282.79,1117.9
2018-08-13,6297.57,4083980000,108369686635,648500.9297236871,17208175.0000397,1.91,1200.35,2248.45,1126.3
2018-08-14,6199.71,5301700000,106696389129,855152.9023131727,17209900.0,1.91,1197.0,2258.91,1133.7
2018-08-15,6308.52,4895450000,108581773101,776006.0996874068,17211925.0,1.91,1182.0,2258.91,1133.7
2018-08-16,6334.73,4328420000,109045250379,683284.0547268786,17213875.000039466,1.91,1180.4,2240.8,1132.1
2018-08-17,6580.63,4992990000,113290724406,758740.4245490173,17215787.00002887,1.91,1178.4,2247.05,1130.7
2018-08-18,6423.76,3984520000,110603014928,620278.4661942538,17217800.0,1.91,1178.4,2247.05,1130.7
2018-08-19,6506.07,3311170000,112031838393,508935.5017698857,17219586.999986168,1.91,1178.4,2247.05,1130.7
2018-08-20,6308.53,3665100000,108642191682,580975.2826728255,17221475.00003963,1.91,1184.35,2247.88,1125.6
2018-08-21,6488.76,3377180000,111758100192,520466.15994427283,17223336.999981508,1.91,1190.95,2270.06,1121.7
2018-08-22,6376.71,4668110000,109840902181,732056.1857133224,17225325.000039205,1.91,1196.65,2273.33,1118.2
2018-08-23,6534.88,3426180000,112577436411,524291.1882085057,17227162.00006733,1.91,1192.35,2282.6,1118.7
2018-08-24,6719.96,4097820000,115778358839,609798.2726087655,17229025.0,1.91,1197.7,2293.21,1120.8
2018-08-25,6763.19,3312600000,116534497933,489798.45309683745,17230700.0,1.91,1197.7,2293.21,1120.8
2018-08-26,6707.26,3295500000,115585205491,491333.2717085665,17232850.0,1.91,1197.7,2293.21,1120.8
2018-08-27,6884.64,4019000000,118657885712,583763.2759301866,17235162.00004648,1.91,1197.7,2299.3,1121.8
2018-08-28,7096.28,4659940000,122319195736,656673.6374551173,17237086.99994927,1.91,1212.25,2303.12,1114.3
2018-08-29,7047.16,4145880000,121484666374,588305.0760873884,17238812.00001135,1.91,1204.2,2309.03,1110.0
2018-08-30,6978.23,4463250000,120309828156,639596.2873106791,17240737.000070218,1.91,1197.3,2307.35,1108.8
2018-08-31,7037.58,4495650000,121346613238,638806.2373713691,17242662.000005685,1.91,1202.45,2322.88,1108.8
2018-09-01,7193.25,4116050000,124044625438,572210.0580405241,17244587.000034753,1.95,1202.45,2322.88,1108.8
2018-09-02,7272.72,4329540000,125427780027,595312.3453123453,17246337.000049498,1.95,1202.45,2322.88,1108.8
2018-09-03,7260.06,4087760000,125222785390,563047.6883111158,17248174.99993113,1.95,1200.05,2307.03,1113.3
2018-09-04,7361.66,4273640000,126986882925,580526.6746902193,17249762.000010867,1.95,1190.85,2315.72,1113.5
2018-09-05,6792.83,5800460000,117185657641,853909.1954310648,17251374.999963198,1.95,1196.7,2291.77,1114.2
2018-09-06,6529.17,5523470000,112649565532,845968.1705331611,17253275.00003829,1.95,1205.15,2287.61,1117.6
2018-09-07,6467.07,4264680000,111590424587,659445.4675765069,17255174.999961343,1.95,1198.9,2281.58,1121.2
2018-09-08,6225.98,3835060000,107442122871,615976.922508585,17257062.00003855,1.95,1198.9,2281.58,1121.2
2018-09-09,6300.86,3671890000,108747090915,582760.1311566993,17259087.00002857,1.95,1198.9,2281.58,1121.2
2018-09-10,6329.7,3714100000,109255603474,586773.4647771616,17260787.0000158,1.95,1196.6,2288.66,1123.1
2018-09-11,6321.2,3849910000,109119948884,609047.3327849143,17262536.999936722,1.95,1189.85,2283.2,1128.1
2018-09-12,6351.8,4064230000,109661521297,639854.844296105,17264637.000062972,1.95,1195.6,2282.92,1126.8
2018-09-13,6517.31,4210910000,112530970182,646111.6626338167,17266474.99996164,1.95,1209.8,2286.23,1127.3
2018-09-14,6512.71,4076220000,112462453186,625886.9195772574,17268149.999923225,1.95,1201.95,2318.25,1121.2
2018-09-15,6543.2,3216300000,113000324618,491548.4778090231,17269886.999938868,1.95,1201.95,2318.25,1121.2
2018-09-16,6517.18,3273730000,112562367224,502323.09066191205,17271637.00005217,1.95,1201.95,2318.25,1121.2
2018-09-17,6281.2,3910780000,108497127334,622616.6974463478,17273311.99993632,1.95,1201.9,2303.01,1119.2
2018-09-18,6371.3,4180090000,110064685348,656081.1765259837,17275075.000078477,1.95,1200.2,2308.98,1126.2
2018-09-19,6398.54,4431340000,110547735544,692554.8640783678,17277025.00007814,1.95,1203.3,2308.46,1126.3
2018-09-20,6519.67,4348110000,112653130183,666921.7920538923,17278962.000070557,1.95,1208.35,2323.45,1123.0
2018-09-21,6734.95,6531940000,116385068032,969857.2372474925,17280762.00001485,1.95,1198.7,2339.17,1119.9
2018-09-22,6721.98,4509660000,116173876360,670882.6863513429,17282686.99996132,1.95,1198.7,2339.17,1119.9
2018-09-23,6710.63,4197500000,115990387532,625500.1393311805,17284574.999962747,1.95,1198.7,2339.17,1119.9
2018-09-24,6595.41,4177310000,114011060309,633366.2350028277,17286424.999962095,1.95,1202.75,2339.17,1119.9
2018-09-25,6446.47,4726180000,111450035114,733142.3244038986,17288536.9999395,1.95,1201.9,2339.17,1119.9
2018-09-26,6495.0,4437300000,112300336125,683187.0669745959,17290275.0,1.95,1194.25,2339.17,1119.9
2018-09-27,6676.75,4606810000,115454861756,689977.9084135245,17292074.999962557,1.95,1185.4,2355.43,1116.6
2018-09-28,6644.13,5014430000,114903584220,754715.8168187558,17294000.0,1.95,1187.25,2343.07,1112.7
2018-09-29,6601.96,4363690000,114186839964,660968.8637919648,17295900.0,1.95,1187.25,2343.07,1112.7
2018-09-30,6625.56,4002280000,114608519470,604066.6751187823,17297937.00004226,1.95,1187.25,2343.07,1112.7
2018-10-01,6589.62,4000970000,113999846113,607162.4767437272,17299911.999933228,2.19,1189.35,2338.88,1110.2
2018-10-02,6556.1,3979260000,113431019760,606955.3545552996,17301600.0,2.19,1204.7,2309.57,1110.9
2018-10-03,6502.59,3887310000,112516993837,597809.4882193095,17303411.999987695,2.19,1201.2,2309.57,1110.9
2018-10-04,6576.69,3838410000,113811343543,583638.578068907,17305262.000033453,2.19,1203.45,2274.49,1116.4
2018-10-05,6622.48,3671500000,114614764674,554399.5602855728,17306925.0,2.19,1203.8,2267.52,1128.3
2018-10-06,6588.31,3259740000,114033598927,494776.35387527297,17308474.999962054,2.19,1203.8,2267.52,1128.3
2018-10-07,6602.95,3306630000,114298880311,500780.71165161027,17310274.99996214,2.19,1203.8,2267.52,1128.3
2018-10-08,6652.23,3979460000,115162906843,598214.4333554312,17311925.00003758,2.19,1186.95,2253.83,1130.7
2018-10-09,6642.64,3580810000,115007759484,539064.287692845,17313562.00004817,2.19,1185.55,2253.83,1130.7
2018-10-10,6585.53,3787650000,114030835912,575147.330586908,17315362.00002126,2.19,1188.6,2228.61,1131.7
2018-10-11,6256.24,5181640000,108341572839,828235.4896870964,17317362.00001918,2.19,1205.55,2129.67,1132.5
2018-10-12,6274.58,3783500000,108669526315,602988.5665654115,17319012.000006374,2.19,1219.75,2161.85,1142.5
2018-10-13,6285.99,3064030000,108878136724,487437.9373813831,17320761.99993955,2.19,1219.75,2161.85,1142.5
2018-10-14,6290.93,3085320000,108972590373,490439.4103892429,17322175.000039738,2.19,1219.75,2161.85,1142.5
2018-10-15,6596.54,7370770000,114280022340,1117369.1056220382,17324237.000003032,2.19,1229.95,2145.12,1133.3
2018-10-16,6596.11,4074800000,114283707152,617758.0422400476,17325925.0000379,2.19,1230.7,2145.12,1133.4
2018-10-17,6544.43,4088420000,113399343801,624717.5078654672,17327611.99997555,2.19,1229.05,2167.51,1128.1
2018-10-18,6476.71,3924080000,112237252159,605875.5139569319,17329361.99999691,2.19,1223.0,2148.31,1125.0
2018-10-19,6465.41,3578870000,112052990522,553541.0747346262,17331150.000077333,2.19,1227.85,2156.26,1132.6
2018-10-20,6489.19,3379130000,112476559221,520732.1715036854,17332911.999956854,2.19,1227.85,2156.26,1132.6
2018-10-21,6482.35,3253610000,112369106369,501918.2858068447,17334625.000038564,2.19,1227.85,2156.26,1132.6
2018-10-22,6487.16,3672860000,112465213723,566173.795620888,17336587.00001233,2.19,1222.3,2161.71,1134.3
2018-10-23,6475.74,3716150000,112279779884,573857.1962432093,17338525.00007721,2.19,1235.95,2106.1,1130.9
2018-10-24,6495.84,3424670000,112637293966,527209.7219143328,17339911.999987684,2.19,1230.55,2097.58,1135.8
2018-10-25,6476.29,3230550000,112309554478,498827.26066930295,17341649.999922797,2.19,1230.8,2063.3,1132.2
2018-10-26,6474.75,3306050000,112294341019,510606.5871269161,17343425.000038613,2.19,1233.85,2027.15,1138.5
2018-10-27,6480.38,3393250000,112403001148,523618.9853064172,17345125.000077154,2.19,1233.85,2027.15,1138.5
2018-10-28,6486.39,3445190000,112518434372,531141.3590610493,17346850.000077084,2.19,1233.85,2027.15,1138.5
2018-10-29,6332.63,4199910000,109862898081,663217.3362410247,17348700.0,2.19,1230.8,1996.05,1140.6
2018-10-30,6334.27,3781100000,109903543419,596927.5070371171,17350625.000039466,2.19,1225.4,2014.69,1138.6
2018-10-31,6317.61,4191240000,109627117226,663421.7686751795,17352624.99996043,2.19,1214.95,2029.69,1140.6
2018-11-01,6377.78,3789400000,110683820788,594156.5874018859,17354600.0,2.2,1231.15,2024.46,1139.2
2018-11-02,6388.44,4234870000,110880236966,662895.7930261536,17356386.999956172,2.2,1232.1,2096.0,1138.8
2018-11-03,6361.26,3658640000,110421212888,575143.9180288182,17358387.000059735,2.2,1232.1,2096.0,1138.8
2018-11-04,6376.13,4390020000,110689215104,688508.5467203461,17359937.0000298,2.2,1232.1,2096.0,1138.8
2018-11-05,6419.66,4174800000,111456211022,650314.8141801902,17361700.0,2.2,1232.25,2076.92,1125.5
2018-11-06,6461.01,4700040000,112095603776,727446.6376000037,17349548.1009935,2.2,1231.6,2089.62,1122.7
